ID,카드명,이미지파일명,코스트,카드설명,유형,속성,레어도,파워,히트,레벨,소속,키워드,제품명,IP,variant_key
PR01-004,해변의 벨로나,PR01-004-P.jpg,4,"[패시브] 자신의 대미지 존에 있는 카드의 수에 따라 필드에 있는 모든 자신 유닛은 아래 효과를 모두 얻는다. ・4장 이상: [어태커] 약탈[1] . ・8장 이상: [어태커] 관통[1] . ・12장 이상: 파워+3000, 히트+1.",UNIT,화염,P,4000,2,,이펙트;여름 스페셜,패시브;어태커;약탈:1;관통:1,에픽세븐 니벨아레나 프로모션 팩 2026 PR01,에픽세븐,PR01-004-P
PR01-005,아키,PR01-005-P.jpg,5,"[패시브] 자신의 스킬 존에 있는 《성약》을 가진 스킬보다 코스트가 낮고 《계승자》를 가진 모든 자신 유닛의 파워+2000, 히트+1. [엔트리] 자신의 패를 1장 골라 트래시한다. 그러면 필드에 있는 《계승자》를 가진 다른 자신 유닛을 1장 고른다. 그 유닛은 이 턴이 끝날 때까지 아래 효과 중 하나를 골라 얻는다. 그 유닛이 0코스트라면 모두 고를 수 있다. ・ [어태커] 듀얼리스트 . ・ [어태커] 상대 유닛이 이 유닛의 공격을 방어했다면 상대에게 1대미지를 준다. 트리거 / 이 카드를 트래시한다. 자신의 트래시 존에서 《계승자》를 가진 유닛 카드를 1장 골라 패에 넣는다.",UNIT,화염,P,5000,2,,이펙트;계승자,패시브;엔트리;어태커;듀얼리스트;트리거,에픽세븐 니벨아레나 프로모션 팩 2026 PR01,에픽세븐,PR01-005-P
PR01-006,봉염의 의식,PR01-006-P.jpg,2,자신은 이 턴이 끝날 때까지 《성약》을 가진 스킬을 발동할 수 없다. 필드에 있는 자신 유닛을 1장 고른다. 그 유닛은 이 턴이 끝날 때까지 [어태커] 관통[1] 과 「 [어태커] 카드를 1장 드로우한다」를 얻는다. 필드에 있는 《계승자》를 가진 자신 유닛을 1장 고른다. 그 유닛은 이 턴이 끝날 때까지 0코스트가 된다. 그러면 카드를 1장 드로우한다.,SKILL,화염,P,,,,성약,어태커;관통:1,에픽세븐 니벨아레나 프로모션 팩 2026 PR01,에픽세븐,PR01-006-P
PR01-007,배드캣 아밍,PR01-007-P.jpg,2,"[패시브] 필드에 있는 다른 자신 유닛이 트래시될 때마다 카드를 1장 드로우한다. [엑시트] 필드에 있는 상대 유닛을 1장 골라, 이 턴이 끝날 때까지 파워-2000. 이 유닛이 자신의 효과로 트래시됐고 자신의 턴이라면 이 효과는 이 턴 동안 필드에서 효과로 트래시된 다른 자신 유닛의 수만큼 추가로 처리한다.",UNIT,폭풍,P,2500,1,,이펙트;런웨이 파이터,패시브;엑시트,에픽세븐 니벨아레나 프로모션 팩 2026 PR01,에픽세븐,PR01-007-P
PR01-008,유피네 : 앙증맞은 꽃망울,PR01-008-P.jpg,2,[엔트리] 자신의 대미지 존에 있는 《용의 계곡》을 가진 카드가 5장 이상이라면 자신의 트래시 존에서 카드를 1장 골라 패에 넣는다. 8장 이상이라면 대신 자신의 대미지 존에서 카드를 1장 골라 패에 넣을 수 있다. [패시브] 자신의 턴 동안 자신의 대미지 존에 있는 《용의 계곡》을 가진 카드 1장마다 파워+1000.,UNIT,폭풍,P,3000,1,,이펙트;용의 계곡,엔트리;패시브,에픽세븐 니벨아레나 프로모션 팩 2026 PR01,에픽세븐,PR01-008-P
PR01-009,비탄의 로제,PR01-009-P.jpg,4,[엔트리] 자신의 덱 맨 위에서 카드를 3장 공개한다. 그중 1장을 골라 대미지 존에 놓고 나머지는 모두 트래시한다. 그러면 이 턴이 끝날 때 대미지 존에서 다른 카드를 1장 골라 트래시할 수 있다. 이 효과로 대미지 존에 놓은 카드가 《용의 계곡》을 가지고 있다면 추가로 대미지 존에서 다른 카드를 1장 골라 트래시할 수 있다.,UNIT,폭풍,P,5000,2,,이펙트;혹한의 날들,엔트리,에픽세븐 니벨아레나 프로모션 팩 2026 PR01,에픽세븐,PR01-009-P
PR01-010,헤카테,PR01-010-P.jpg,4,[엑시트] 효과로 트래시됐다면 자신의 트래시 존에서 3코스트 이하인 유닛 카드를 1장 골라 비어 있는 자신의 유닛 존에 사이즈를 무시하고 배치할 수 있다. 자신의 턴이라면 추가로 패를 2장 골라 트래시할 수 있다. 그러면 이 효과를 1번만 더 처리한다.,UNIT,폭풍,P,5000,2,,이펙트;외부의 땅,엑시트,에픽세븐 니벨아레나 프로모션 팩 2026 PR01,에픽세븐,PR01-010-P
PR01-011,생명의 요람,PR01-011-P.jpg,3,자신의 덱 맨 위에서 카드를 4장 공개한다. 그중 《호문클루스》를 가지고 카드명이 다른 유닛 카드를 3장 골라 비어 있는 자신의 유닛 존에 사이즈를 무시하고 배치한다. 나머지는 모두 트래시한다. 이 효과로 배치한 모든 유닛은 이 턴이 끝날 때까지 「 [패시브] 이 유닛의 히트 1마다 파워+1000. 이 턴이 끝날 때 이 유닛을 트래시한다」를 얻는다. 트리거 / 이 카드를 트래시한다. 자신의 트래시 존에서 《호문클루스》를 가진 스킬 카드를 1장 골라 패에 넣는다.,SKILL,폭풍,P,,,,호문클루스,패시브;트리거,에픽세븐 니벨아레나 프로모션 팩 2026 PR01,에픽세븐,PR01-011-P
PR01-012,알라바스트론,PR01-012-P.jpg,3,"자신의 트래시 존에서 [어태커] 를 가진 유닛 카드를 1장 골라 비어 있는 자신의 유닛 존에 사이즈를 무시하고 배치하고, 이 턴이 끝날 때까지 파워+2000. 이 턴이 끝날 때 그 유닛을 트래시한다. 그러면 카드를 1장 드로우한다.",SKILL,폭풍,P,,,,호문클루스,어태커,에픽세븐 니벨아레나 프로모션 팩 2026 PR01,에픽세븐,PR01-012-P
SB01-001,루주-언럭키 래빗,SB01-001-SPR.jpg,3,[엔트리] 자신의 스킬 존에서 스킬을 1장 골라 트래시할 수 있다. 그러면 필드에 있는 상대 유닛을 1장 고른다. 이 턴이 끝날 때까지 트래시한 스킬의 1코스트마다 그 유닛의 파워-2000.,UNIT,화염,SPR,1000,1,,이펙트;테트라,엔트리,승리의 여신: 니케 니벨아레나 스페셜 부스터 팩 2025 SB01,승리의 여신: 니케,SB01-001-SPR
SB01-001,루주-언럭키 래빗,SB01-001-UR.jpg,3,[엔트리] 자신의 스킬 존에서 스킬을 1장 골라 트래시할 수 있다. 그러면 필드에 있는 상대 유닛을 1장 고른다. 이 턴이 끝날 때까지 트래시한 스킬의 1코스트마다 그 유닛의 파워-2000.,UNIT,화염,UR,1000,1,,이펙트;테트라,엔트리,승리의 여신: 니케 니벨아레나 스페셜 부스터 팩 2025 SB01,승리의 여신: 니케,SB01-001-UR
SB01-002,베이-래디언트 래빗,SB01-002-SPR.jpg,4,[어태커] 필드에 있는 [어태커] 를 가진 자신 유닛이 3장 이상이라면 이 공격이 끝날 때까지 관통[1] 을 얻는다. [액티브: 메인] 자신의 패를 1장 골라 트래시한다. 그러면 코스트가 트래시한 카드의 코스트 이하이고 [어태커] 를 가진 필드에 있는 모든 자신 유닛은 이 턴이 끝날 때까지 트래시한 카드의 1코스트마다 파워+1000. 추가로 히트+1.,UNIT,화염,SPR,3000,2,,이펙트;테트라,어태커;관통:1;액티브,승리의 여신: 니케 니벨아레나 스페셜 부스터 팩 2025 SB01,승리의 여신: 니케,SB01-002-SPR
SB01-002,베이-래디언트 래빗,SB01-002-UR.jpg,4,[어태커] 필드에 있는 [어태커] 를 가진 자신 유닛이 3장 이상이라면 이 공격이 끝날 때까지 관통[1] 을 얻는다. [액티브: 메인] 자신의 패를 1장 골라 트래시한다. 그러면 코스트가 트래시한 카드의 코스트 이하이고 [어태커] 를 가진 필드에 있는 모든 자신 유닛은 이 턴이 끝날 때까지 트래시한 카드의 1코스트마다 파워+1000. 추가로 히트+1.,UNIT,화염,UR,3000,2,,이펙트;테트라,어태커;관통:1;액티브,승리의 여신: 니케 니벨아레나 스페셜 부스터 팩 2025 SB01,승리의 여신: 니케,SB01-002-UR
SB01-003,라피 : 레드 후드-레드 플레이버,SB01-003-SBR.jpg,5,[어태커] 듀얼리스트 . [어태커] 이 공격이 끝날 때까지 자신의 대미지 존에 있는 카드 1장마다 파워+500. 이 유닛이 공격하여 상대 유닛을 전투로 트래시했다면 트래시한 유닛의 히트 이하가 되도록 자신의 패를 골라 트래시할 수 있다. 그러면 트래시한 패 1장마다 상대에게 1대미지를 준다. 트리거 / 이 카드를 자신의 패에 넣는다.,UNIT,화염,SBR,6000,2,,이펙트;엘리시온,어태커;듀얼리스트;트리거,승리의 여신: 니케 니벨아레나 스페셜 부스터 팩 2025 SB01,승리의 여신: 니케,SB01-003-SBR
SB01-003,라피 : 레드 후드-레드 플레이버,SB01-003-UR.jpg,5,[어태커] 듀얼리스트 . [어태커] 이 공격이 끝날 때까지 자신의 대미지 존에 있는 카드 1장마다 파워+500. 이 유닛이 공격하여 상대 유닛을 전투로 트래시했다면 트래시한 유닛의 히트 이하가 되도록 자신의 패를 골라 트래시할 수 있다. 그러면 트래시한 패 1장마다 상대에게 1대미지를 준다. 트리거 / 이 카드를 자신의 패에 넣는다.,UNIT,화염,UR,6000,2,,이펙트;엘리시온,어태커;듀얼리스트;트리거,승리의 여신: 니케 니벨아레나 스페셜 부스터 팩 2025 SB01,승리의 여신: 니케,SB01-003-UR
SB01-004,레드 플레이버,SB01-004-SR.jpg,2,필드에 있는 [어태커] 를 가진 자신 유닛의 수만큼 카드를 드로우한다. 상대의 턴이 끝날 때까지 상대가 효과로 카드를 1장 이상 드로우하면 상대에게 1대미지를 준다.,SKILL,화염,SR,,,,,어태커,승리의 여신: 니케 니벨아레나 스페셜 부스터 팩 2025 SB01,승리의 여신: 니케,SB01-004-SR
SB01-005,팀 바니걸 결성,SB01-005-SR.jpg,5,카드를 1장 드로우한다. 필드에 있는 상대 유닛을 1장 고른다. 그 유닛은 이 턴이 끝날 때까지 「 [패시브] 이 유닛이 트래시되면 자신의 트래시 존에 있는 이 카드를 대미지 존에 놓는다」를 얻는다. 필드에 있는 [어태커] 를 가진 자신 유닛이 2장 이상이라면 이 스킬을 트래시할 수 있다.,SKILL,화염,SR,,,,,패시브;어태커,승리의 여신: 니케 니벨아레나 스페셜 부스터 팩 2025 SB01,승리의 여신: 니케,SB01-005-SR
SB01-006,소라,SB01-006-SR.jpg,3,[액티브: 어택] 자신의 사이즈가 자신의 필드에 있는 카드의 코스트 합보다 3 이상 높다면 자신의 패를 1장 골라 트래시한다. 그러면 필드에 있는 3코스트 이하인 자신 유닛을 1장 고른다. 그 유닛은 이 턴이 끝날 때까지 [어태커] 돌파 를 얻는다.,UNIT,대지,SR,3500,1,,이펙트;엘리시온,어태커;돌파;액티브,승리의 여신: 니케 니벨아레나 스페셜 부스터 팩 2025 SB01,승리의 여신: 니케,SB01-006-SR
SB01-007,티아-스윗 셰프,SB01-007-SPR.jpg,3,[엑시트] 자신의 덱 맨 위에서 카드를 1장 공개할 수 있다. 자신의 패를 1장 골라 트래시하면 그중 유닛 카드를 1장 골라 비어 있는 자신의 유닛 존에 배치할 수 있다. 이 효과로 배치한 유닛은 0코스트가 된다. 나머지는 모두 트래시한다.,UNIT,대지,SPR,1500,1,,이펙트;미실리스,엑시트,승리의 여신: 니케 니벨아레나 스페셜 부스터 팩 2025 SB01,승리의 여신: 니케,SB01-007-SPR
SB01-007,티아-스윗 셰프,SB01-007-UR.jpg,3,[엑시트] 자신의 덱 맨 위에서 카드를 1장 공개할 수 있다. 자신의 패를 1장 골라 트래시하면 그중 유닛 카드를 1장 골라 비어 있는 자신의 유닛 존에 배치할 수 있다. 이 효과로 배치한 유닛은 0코스트가 된다. 나머지는 모두 트래시한다.,UNIT,대지,UR,1500,1,,이펙트;미실리스,엑시트,승리의 여신: 니케 니벨아레나 스페셜 부스터 팩 2025 SB01,승리의 여신: 니케,SB01-007-UR
SB01-008,홍련-레이서즈 하이,SB01-008-SPR.jpg,3,[전선구축] 자신의 모든 유닛 존에 유닛이 있다면 파워+2000. 필드에 있는 3코스트 이하인 모든 자신 유닛은 「 [엑시트] 효과로 트래시됐다면 자신의 패를 1장 골라 트래시할 수 있다. 그러면 비어 있는 자신의 유닛 존에 이 유닛 카드를 배치한다」를 얻는다.,UNIT,대지,SPR,3000,1,,이펙트;필그림,전선구축;엑시트,승리의 여신: 니케 니벨아레나 스페셜 부스터 팩 2025 SB01,승리의 여신: 니케,SB01-008-SPR
SB01-008,홍련-레이서즈 하이,SB01-008-UR.jpg,3,[전선구축] 자신의 모든 유닛 존에 유닛이 있다면 파워+2000. 필드에 있는 3코스트 이하인 모든 자신 유닛은 「 [엑시트] 효과로 트래시됐다면 자신의 패를 1장 골라 트래시할 수 있다. 그러면 비어 있는 자신의 유닛 존에 이 유닛 카드를 배치한다」를 얻는다.,UNIT,대지,UR,3000,1,,이펙트;필그림,전선구축;엑시트,승리의 여신: 니케 니벨아레나 스페셜 부스터 팩 2025 SB01,승리의 여신: 니케,SB01-008-UR
SB01-009,나가-엘레강스 데이트,SB01-009-SR.jpg,6,[레벨링크: 6] 자신의 리더 레벨이 6 이상이라면 상대는 패에서 4코스트 이하인 유닛을 이 유닛이 있는 레인에 배치할 수 없다.,UNIT,대지,SR,5500,2,,이펙트;미실리스,레벨링크:6,승리의 여신: 니케 니벨아레나 스페셜 부스터 팩 2025 SB01,승리의 여신: 니케,SB01-009-SR
SB01-010,나유타,SB01-010-SBR.jpg,7,[레벨링크: 8] 자신의 리더 레벨이 8 이상이라면 히트+1. [어태커] 이 공격이 끝날 때까지 상대는 이 유닛보다 히트가 낮은 유닛으로 방어하려면 그 차이만큼 패를 골라 트래시해야 한다. 트리거 / 이 카드를 자신의 패에 넣는다.,UNIT,대지,SBR,8000,3,,이펙트;필그림,레벨링크:8;어태커;트리거,승리의 여신: 니케 니벨아레나 스페셜 부스터 팩 2025 SB01,승리의 여신: 니케,SB01-010-SBR
SB01-010,나유타,SB01-010-UR.jpg,7,[레벨링크: 8] 자신의 리더 레벨이 8 이상이라면 히트+1. [어태커] 이 공격이 끝날 때까지 상대는 이 유닛보다 히트가 낮은 유닛으로 방어하려면 그 차이만큼 패를 골라 트래시해야 한다. 트리거 / 이 카드를 자신의 패에 넣는다.,UNIT,대지,UR,8000,3,,이펙트;필그림,레벨링크:8;어태커;트리거,승리의 여신: 니케 니벨아레나 스페셜 부스터 팩 2025 SB01,승리의 여신: 니케,SB01-010-UR
SB01-011,엑시아-해커 래빗,SB01-011-SR.jpg,2,[엑시트] 자신의 턴이라면 이 턴 동안 효과로 트래시된 자신 유닛의 수만큼 카드를 드로우한다. 이 효과로 드로우한 카드가 3장 이상이라면 상대에게 1대미지를 준다.,UNIT,폭풍,SR,2000,1,,이펙트;테트라,엑시트,승리의 여신: 니케 니벨아레나 스페셜 부스터 팩 2025 SB01,승리의 여신: 니케,SB01-011-SR
SB01-012,미하라 : 본딩 체인-페인 이터,SB01-012-SPR.jpg,2,[액티브: 메인] 이 턴 동안 필드에서 트래시된 자신 유닛이 1장 이상이라면 이 유닛을 트래시한다. 그러면 상대에게 1대미지를 준다. 트리거 / 이 카드를 자신의 패에 넣는다.,UNIT,폭풍,SPR,2500,1,,이펙트;미실리스,트리거;액티브,승리의 여신: 니케 니벨아레나 스페셜 부스터 팩 2025 SB01,승리의 여신: 니케,SB01-012-SPR
SB01-012,미하라 : 본딩 체인-페인 이터,SB01-012-UR.jpg,2,[액티브: 메인] 이 턴 동안 필드에서 트래시된 자신 유닛이 1장 이상이라면 이 유닛을 트래시한다. 그러면 상대에게 1대미지를 준다. 트리거 / 이 카드를 자신의 패에 넣는다.,UNIT,폭풍,UR,2500,1,,이펙트;미실리스,트리거;액티브,승리의 여신: 니케 니벨아레나 스페셜 부스터 팩 2025 SB01,승리의 여신: 니케,SB01-012-UR
SB01-013,리버렐리오,SB01-013-SBR.jpg,3,[엔트리] 이 턴이 끝날 때까지 자신의 [액티브] 효과로 상대에게 1대미지를 줄 때 대신 2대미지를 준다. 이 유닛을 트래시할 수 있다. 그러면 자신의 패에서 5코스트인 유닛 카드를 1장 골라 이 유닛이 있던 유닛 존에 배치할 수 있다. 이 효과로 배치한 유닛은 이 턴이 끝날 때까지 3코스트가 된다.,UNIT,폭풍,SBR,5000,1,,이펙트;필그림,엔트리;액티브,승리의 여신: 니케 니벨아레나 스페셜 부스터 팩 2025 SB01,승리의 여신: 니케,SB01-013-SBR
SB01-013,리버렐리오,SB01-013-UR.jpg,3,[엔트리] 이 턴이 끝날 때까지 자신의 [액티브] 효과로 상대에게 1대미지를 줄 때 대신 2대미지를 준다. 이 유닛을 트래시할 수 있다. 그러면 자신의 패에서 5코스트인 유닛 카드를 1장 골라 이 유닛이 있던 유닛 존에 배치할 수 있다. 이 효과로 배치한 유닛은 이 턴이 끝날 때까지 3코스트가 된다.,UNIT,폭풍,UR,5000,1,,이펙트;필그림,엔트리;액티브,승리의 여신: 니케 니벨아레나 스페셜 부스터 팩 2025 SB01,승리의 여신: 니케,SB01-013-UR
SB01-014,페인 이터,SB01-014-SR.jpg,3,자신의 트래시 존에서 2코스트 이하인 유닛 카드를 1장 골라 비어 있는 자신의 유닛 존에 사이즈를 무시하고 배치한다. 그 유닛은 이 턴이 끝날 때까지 「 [패시브] 이 유닛이 트래시되면 자신의 스킬 존에서 〈페인 이터〉를 1장 골라 트래시한다」를 얻는다.,SKILL,폭풍,SR,,,,,패시브,승리의 여신: 니케 니벨아레나 스페셜 부스터 팩 2025 SB01,승리의 여신: 니케,SB01-014-SR
SB01-015,차분한 수심,SB01-015-SPR.jpg,3,필드에 있는 5코스트 이하인 자신 유닛을 1장 골라 트래시한다. 그러면 트래시한 유닛의 원래 코스트와 같은 코스트이고 카드명이 같은 유닛 카드를 자신의 트래시 존에서 1장 골라 그 유닛이 있던 유닛 존에 배치한다.,SKILL,폭풍,SPR,,,,,,승리의 여신: 니케 니벨아레나 스페셜 부스터 팩 2025 SB01,승리의 여신: 니케,SB01-015-SPR
SB01-015,차분한 수심,SB01-015-UR.jpg,3,필드에 있는 5코스트 이하인 자신 유닛을 1장 골라 트래시한다. 그러면 트래시한 유닛의 원래 코스트와 같은 코스트이고 카드명이 같은 유닛 카드를 자신의 트래시 존에서 1장 골라 그 유닛이 있던 유닛 존에 배치한다.,SKILL,폭풍,UR,,,,,,승리의 여신: 니케 니벨아레나 스페셜 부스터 팩 2025 SB01,승리의 여신: 니케,SB01-015-UR
SB01-016,아인-핸드메이드 페스타,SB01-016-SPR.jpg,1,[패시브] 필드에 있는 [디펜더] 를 가진 자신 유닛 1장마다 필드에 있는 모든 자신 유닛의 파워+1000. [디펜더] 필드에 있는 상대 유닛을 1장 고를 수 있다. 그러면 그 유닛은 이 턴이 끝날 때까지 공격할 수 없다.,UNIT,파도,SPR,500,1,,이펙트;미실리스,패시브;디펜더,승리의 여신: 니케 니벨아레나 스페셜 부스터 팩 2025 SB01,승리의 여신: 니케,SB01-016-SPR
SB01-016,아인-핸드메이드 페스타,SB01-016-UR.jpg,1,[패시브] 필드에 있는 [디펜더] 를 가진 자신 유닛 1장마다 필드에 있는 모든 자신 유닛의 파워+1000. [디펜더] 필드에 있는 상대 유닛을 1장 고를 수 있다. 그러면 그 유닛은 이 턴이 끝날 때까지 공격할 수 없다.,UNIT,파도,UR,500,1,,이펙트;미실리스,패시브;디펜더,승리의 여신: 니케 니벨아레나 스페셜 부스터 팩 2025 SB01,승리의 여신: 니케,SB01-016-UR
SB01-017,츠바이-퍼스트 페스타,SB01-017-SR.jpg,2,[가디언] 방벽[1] . [디펜더] 자신의 패를 1장 골라 트래시할 수 있다. 그러면 이 전투에서 공격한 유닛은 다음 상대의 턴이 끝날 때까지 공격할 수 없다.,UNIT,파도,SR,2000,1,,이펙트;엘리시온,가디언;디펜더;방벽:1,승리의 여신: 니케 니벨아레나 스페셜 부스터 팩 2025 SB01,승리의 여신: 니케,SB01-017-SR
SB01-018,헬름-샹들리에 라이트,SB01-018-SR.jpg,3,[엔트리] 조우 유닛이 4코스트 이상이라면 자신의 패를 1장 골라 트래시할 수 있다. 그러면 조우 유닛과 그 유닛이 장착한 아이템을 모두 주인의 패로 되돌린다. [디펜더] 이 방어가 끝날 때까지 파워+3000.,UNIT,파도,SR,1000,1,,이펙트;엘리시온,엔트리;디펜더,승리의 여신: 니케 니벨아레나 스페셜 부스터 팩 2025 SB01,승리의 여신: 니케,SB01-018-SR
SB01-019,토브-썬블레이즈,SB01-019-SPR.jpg,4,[패시브] 필드에 있는 [디펜더] 를 가진 모든 자신 유닛은 「 [디펜더] 상대에게 1대미지를 준다」를 얻는다. 이 유닛의 파워가 5000 이상이라면 추가로 필드에 있는 [디펜더] 를 가진 모든 자신 유닛은 「 [디펜더] 카드를 1장 드로우한다」를 얻는다. [디펜더] 이 방어가 끝날 때까지 파워+4000. 트리거 / 이 카드를 트래시한다. 필드에 있는 상대 유닛 중 코스트가 가장 낮은 유닛을 1장 골라 그 유닛과 그 유닛이 장착한 아이템을 모두 주인의 패로 되돌린다.,UNIT,파도,SPR,4000,2,,이펙트;미실리스,패시브;디펜더;트리거,승리의 여신: 니케 니벨아레나 스페셜 부스터 팩 2025 SB01,승리의 여신: 니케,SB01-019-SPR
SB01-019,토브-썬블레이즈,SB01-019-UR.jpg,4,[패시브] 필드에 있는 [디펜더] 를 가진 모든 자신 유닛은 「 [디펜더] 상대에게 1대미지를 준다」를 얻는다. 이 유닛의 파워가 5000 이상이라면 추가로 필드에 있는 [디펜더] 를 가진 모든 자신 유닛은 「 [디펜더] 카드를 1장 드로우한다」를 얻는다. [디펜더] 이 방어가 끝날 때까지 파워+4000. 트리거 / 이 카드를 트래시한다. 필드에 있는 상대 유닛 중 코스트가 가장 낮은 유닛을 1장 골라 그 유닛과 그 유닛이 장착한 아이템을 모두 주인의 패로 되돌린다.,UNIT,파도,UR,4000,2,,이펙트;미실리스,패시브;디펜더;트리거,승리의 여신: 니케 니벨아레나 스페셜 부스터 팩 2025 SB01,승리의 여신: 니케,SB01-019-UR
SB01-020,도로시 : 세렌디피티,SB01-020-SBR.jpg,5,[패시브] 필드에 있는 [디펜더] 를 가진 모든 자신 유닛은 「 [패시브] 조우 유닛은 광전사 를 얻는다」를 얻는다. 이 유닛의 파워가 6000 이상이라면 상대의 효과로 트래시될 때 자신의 패를 1장 골라 트래시할 수 있다. 그러면 이 유닛은 트래시되지 않는다. [디펜더] 이 방어가 끝날 때까지 파워+4000. 트리거 / 이 카드를 자신의 패에 넣는다.,UNIT,파도,SBR,5000,2,,이펙트;필그림,패시브;디펜더;광전사;트리거,승리의 여신: 니케 니벨아레나 스페셜 부스터 팩 2025 SB01,승리의 여신: 니케,SB01-020-SBR
SB01-020,도로시 : 세렌디피티,SB01-020-UR.jpg,5,[패시브] 필드에 있는 [디펜더] 를 가진 모든 자신 유닛은 「 [패시브] 조우 유닛은 광전사 를 얻는다」를 얻는다. 이 유닛의 파워가 6000 이상이라면 상대의 효과로 트래시될 때 자신의 패를 1장 골라 트래시할 수 있다. 그러면 이 유닛은 트래시되지 않는다. [디펜더] 이 방어가 끝날 때까지 파워+4000. 트리거 / 이 카드를 자신의 패에 넣는다.,UNIT,파도,UR,5000,2,,이펙트;필그림,패시브;디펜더;광전사;트리거,승리의 여신: 니케 니벨아레나 스페셜 부스터 팩 2025 SB01,승리의 여신: 니케,SB01-020-UR
SB01-021,일레그 : 붐 앤 쇼크,SB01-021-SBR.jpg,1,"[엔트리] 필드에 있는 자신 유닛의 수만큼 자신의 트래시 존과 패에서 아이템 카드를 골라 필드에 있는 자신 유닛에 사이즈를 무시하고 1장씩 장착한다. [암드] 필드에 있는 아이템을 장착한 자신 유닛이 3장 이상이라면 파워+2000, 히트+1. 트리거 / 이 카드를 자신의 패에 넣는다.",UNIT,번개,SBR,2000,1,,이펙트;미실리스,엔트리;암드;트리거,승리의 여신: 니케 니벨아레나 스페셜 부스터 팩 2025 SB01,승리의 여신: 니케,SB01-021-SBR
SB01-021,일레그 : 붐 앤 쇼크,SB01-021-UR.jpg,1,"[엔트리] 필드에 있는 자신 유닛의 수만큼 자신의 트래시 존과 패에서 아이템 카드를 골라 필드에 있는 자신 유닛에 사이즈를 무시하고 1장씩 장착한다. [암드] 필드에 있는 아이템을 장착한 자신 유닛이 3장 이상이라면 파워+2000, 히트+1. 트리거 / 이 카드를 자신의 패에 넣는다.",UNIT,번개,UR,2000,1,,이펙트;미실리스,엔트리;암드;트리거,승리의 여신: 니케 니벨아레나 스페셜 부스터 팩 2025 SB01,승리의 여신: 니케,SB01-021-UR
SB01-022,밀크 : 블루밍 바니,SB01-022-SR.jpg,2,[패시브] 필드에 있는 모든 자신 유닛은 「 [암드] 조우 유닛이 전투나 자신의 효과로 트래시되면 상대는 패를 1장 골라 트래시한다」를 얻는다.,UNIT,번개,SR,2000,1,,이펙트;테트라,패시브;암드,승리의 여신: 니케 니벨아레나 스페셜 부스터 팩 2025 SB01,승리의 여신: 니케,SB01-022-SR
SB01-023,센티-오션 리페어,SB01-023-SR.jpg,2,[엔트리] 자신의 패를 2장까지 골라 트래시한다. 그러면 트래시한 수만큼 카드를 드로우한다. 이 효과로 트래시한 아이템 카드가 2장 이상이라면 추가로 카드를 1장 드로우한다.,UNIT,번개,SR,2000,1,,이펙트;미실리스,엔트리,승리의 여신: 니케 니벨아레나 스페셜 부스터 팩 2025 SB01,승리의 여신: 니케,SB01-023-SR
SB01-024,에이드 : 에이전트 바니,SB01-024-SPR.jpg,3,[암드] [액티브: 메인] 아이템을 장착하고 있다면 자신의 트래시 존에서 코스트가 이 유닛이 장착한 아이템의 수 이하인 카드를 1장 골라 패에 넣는다. [암드] 아이템을 장착하고 있다면 파워+3000.,UNIT,번개,SPR,3000,1,,이펙트;테트라,암드;액티브,승리의 여신: 니케 니벨아레나 스페셜 부스터 팩 2025 SB01,승리의 여신: 니케,SB01-024-SPR
SB01-024,에이드 : 에이전트 바니,SB01-024-UR.jpg,3,[암드] [액티브: 메인] 아이템을 장착하고 있다면 자신의 트래시 존에서 코스트가 이 유닛이 장착한 아이템의 수 이하인 카드를 1장 골라 패에 넣는다. [암드] 아이템을 장착하고 있다면 파워+3000.,UNIT,번개,UR,3000,1,,이펙트;테트라,암드;액티브,승리의 여신: 니케 니벨아레나 스페셜 부스터 팩 2025 SB01,승리의 여신: 니케,SB01-024-UR
SB01-025,13 고스트,SB01-025-SPR.jpg,0,자신의 패에서 아이템 카드를 1장 이상 골라 트래시한다. 그러면 트래시한 수만큼 카드를 드로우한다.,SKILL,번개,SPR,,,,,,승리의 여신: 니케 니벨아레나 스페셜 부스터 팩 2025 SB01,승리의 여신: 니케,SB01-025-SPR
SB01-025,13 고스트,SB01-025-UR.jpg,0,자신의 패에서 아이템 카드를 1장 이상 골라 트래시한다. 그러면 트래시한 수만큼 카드를 드로우한다.,SKILL,번개,UR,,,,,,승리의 여신: 니케 니벨아레나 스페셜 부스터 팩 2025 SB01,승리의 여신: 니케,SB01-025-UR
ST01-001,라피,ST01-001-ANL.jpg,,기본면 [서약] 자신의 덱에 [화염] 카드만 넣을 수 있다. [각성] 자신의 리더 레벨이 5 이상이라면 이 카드를 뒤집는다. 각성면 [패시브] 필드에 있는 모든 자신 유닛은 자신의 턴 동안 파워+1000.,LEADER,화염,ANL,,,,엘리시온,서약;각성;패시브;기본면;각성면,승리의 여신: 니케 니벨아레나 스페셜 부스터 팩 2025 SB01,승리의 여신: 니케,ST01-001-ANL
